customer_id,normal_score,exponential_wait_time,uniform_value,income_estimate,risk_category,priority_level,account_type,is_active,missing_test
CUST_00499,29.25800403553496,0.17720786933695706,1.8712187075757196,26.561556648850043,A,Low,Type1,False,78.0
CUST_00500,63.892663212974625,2.519840759965853,-8.5383687594597,20.941328865592222,A,Low,Type2,True,89.0
CUST_00501,78.64124960705196,0.14962885926925268,2.4468652923449223,13.243995805981964,A,Low,Type2,True,33.0
CUST_00502,29.02148639271288,0.14784585373802417,9.623556735245892,6.491429400896725,C,Low,Type2,True,97.0
CUST_00503,58.444538550358565,0.024364760019591942,-6.197847004325448,13.195254868370677,C,Medium,Type1,False,62.0
CUST_00504,40.2403614631726,6.270052972439578,5.851902325767666,3.6440927505092047,A,Low,Type1,True,79.0
CUST_00505,42.69311924352956,2.6750720860313217,8.157975875592388,17.384094153156457,A,Low,Type1,False,16.0
CUST_00506,41.11409113641696,0.8715952714673983,8.874031856404414,38.454698814501604,B,Medium,Type1,True,44.0
CUST_00507,37.04013845480276,0.7034759624601976,9.202712088108946,21.555059314701406,A,Low,Type1,False,58.0
CUST_00508,50.72782441917241,0.8606529013337602,0.4291927744294384,3.5622683901589243,A,Low,Type1,True,6.0
CUST_00509,37.535748253834434,2.9802323994633007,9.546158159830075,10.605972833382685,A,Medium,Type1,True,89.0
CUST_00510,54.056852386697585,2.1656980352570065,5.146204142688777,2.027611412632767,C,Medium,Type1,True,15.0
CUST_00511,49.246428358262946,0.4096143102199993,-6.7665712752607625,13.097093183239176,A,Medium,Type1,True,4.0
CUST_00512,46.41577929700385,0.3825857629100438,-0.46199787064059983,11.595341386813292,A,Low,Type1,True,56.0
CUST_00513,36.386545069376034,0.20715898238867897,4.36662350744008,1.1390375602864693,B,Medium,Type1,True,64.0
CUST_00514,41.34843004147501,2.1594008200670256,-5.053193683618334,2.3122386229149523,A,Medium,Type1,True,68.0
CUST_00515,61.33086838738634,2.8910075984474317,2.812303670977748,5.567026688567391,A,Low,Type1,True,94.0
CUST_00516,57.51375781436571,0.6158958991071806,3.332009580932384,5.469243203604037,C,Medium,Type1,True,34.0
CUST_00517,35.33667132802174,0.042334836903230255,-6.746005123828683,2.20454924635824,A,High,Type1,False,91.0
CUST_00518,51.489984581438385,0.1714898149138722,1.301706249055126,10.90235400142876,A,Medium,Type1,True,95.0
CUST_00519,61.27080685057683,6.875310005674686,5.432538219572153,9.501727355193916,A,Low,Type1,True,56.0
CUST_00520,24.958920783179423,0.7003771306072507,-0.02208670928116163,6.084416729482552,A,Low,Type1,True,32.0
CUST_00521,58.15040288569902,2.9326080866080404,-9.75793766447785,3.470187058455286,A,Medium,Type1,True,9.0
CUST_00522,40.060643615812296,1.959865010976076,-9.819230618414156,21.088062591311186,A,Low,Type1,True,63.0
CUST_00523,58.55898002889739,0.9623383116586516,-2.859413120599756,38.683266373932305,A,Low,Type1,False,72.0
CUST_00524,38.55111265186225,0.46055603791180705,8.523881368635639,4.555970252007329,B,Medium,Type1,False,78.0
CUST_00525,22.926768490032213,0.2588201781142023,-5.426464407927824,4.006159624659969,A,Medium,Type1,False,33.0
CUST_00526,25.586863431752562,1.909091256958961,2.6872737774337434,12.075850905400365,A,Medium,Type1,True,87.0
CUST_00527,50.72127419992073,2.9800571166818353,-5.5584825861335885,5.165338409910288,A,Low,Type1,True,21.0
CUST_00528,53.89583752582223,2.065111267127418,-3.566600206809028,6.42761016301616,B,Low,Type1,True,55.0
CUST_00529,36.43525062343387,1.5113312553729448,6.9608417920296795,15.481614393732544,A,Medium,Type1,True,76.0
CUST_00530,59.57888688166061,0.08571317461821808,4.577228845398938,1.0948790630794574,A,Low,Type1,False,57.0
CUST_00531,25.0771990659656,6.914823059507108,-8.092014453735787,27.61343210622095,A,High,Type1,True,2.0
CUST_00532,49.00880302029025,3.20605889768872,-1.4259595802713285,7.946094295240376,A,Low,Type1,True,13.0
CUST_00533,31.83475700356315,0.6929458572752945,-9.416604727094711,4.896432385967055,A,Low,Type2,True,4.0
CUST_00534,40.222458382967616,7.821081145434436,-0.38219706793982056,6.7582626039954805,B,Medium,Type1,True,84.0
CUST_00535,50.71098006974621,1.84201160893896,3.2486802340213607,7.116594817262293,A,Low,Type1,True,50.0
CUST_00536,37.09379952074072,1.7465710040897007,-7.629947528036968,1.308391730771942,A,Medium,Type1,True,48.0
CUST_00537,44.23166683655262,2.757233256410029,-4.222301221816687,32.94825259266649,A,Low,Type1,True,78.0
CUST_00538,65.0943921382166,3.3401790676877536,-2.043267489956861,7.70081087895796,B,High,Type2,False,30.0
CUST_00539,41.34662195715277,2.137011781496099,8.390620493120995,11.507536061547869,A,Low,Type1,False,29.0
CUST_00540,62.535381680977125,0.2741513239607699,9.86510030845928,19.135586529199188,A,Medium,Type1,True,8.0
CUST_00541,33.05439718013573,0.8257877846310165,-9.101774020087683,2.661360724179486,A,Low,Type2,True,12.0
CUST_00542,57.947062668729245,5.2645030128484125,5.22015846990784,11.863564530376204,A,Medium,Type1,True,41.0
CUST_00543,71.6235293098685,0.5087927757418879,-2.5655186719531358,5.653975404191232,A,Low,Type1,True,26.0
CUST_00544,12.925332498090661,0.9309622188253593,-2.1508362754103993,17.232045747616738,A,Medium,Type2,True,50.0
CUST_00545,38.046571167942844,1.131538453437462,5.085299466940453,0.8805333986098146,A,Low,Type1,False,2.0
CUST_00546,58.6560819077081,1.157513081846666,8.368528642908174,6.691952598283637,A,Medium,Type1,True,55.0
CUST_00547,46.95431920935511,1.8983489611044637,9.018571890050968,4.043777760232662,A,Medium,Type1,True,56.0
CUST_00548,55.56718810056963,5.7320707675603915,1.5424517207664152,11.384615775467193,A,Low,Type1,False,14.0
CUST_00549,40.94022219926269,0.5506974485483729,-2.857576813989944,11.822969266000415,A,High,Type1,True,6.0
CUST_00550,51.2988468120935,0.2590818760099047,5.750981717175584,3.6414214191064183,B,Medium,Type2,True,95.0
CUST_00551,47.664841469118805,0.43997330378772953,-4.979972334753995,3.6248979486867845,C,Low,Type1,True,81.0
CUST_00552,67.5167309248971,4.359406162201104,1.2814805766703543,6.614965826176369,C,Low,Type1,True,89.0
CUST_00553,53.816312649518196,2.0758481621524556,-2.8284307695025372,3.014270284974572,B,Medium,Type2,True,61.0
CUST_00554,55.064039931128036,0.6734835557580368,3.1326214741575225,17.14975170135651,A,Low,Type1,True,96.0
CUST_00555,43.82184550816299,3.385062375549441,-5.192021742129862,5.107922672525906,B,Low,Type1,True,12.0
CUST_00556,42.6859066389126,3.951893478399391,-6.168141085303485,0.40373836616127995,A,Medium,Type1,True,13.0
CUST_00557,43.51162718270569,3.748296255962151,8.364781733508742,5.079322788625349,A,Low,Type2,False,19.0
CUST_00558,55.91678213567445,5.024799086548464,-7.963926341009262,2.6155023417301217,A,Low,Type2,True,44.0
CUST_00559,43.68523278769605,0.5813491448292308,0.11915815469863311,1.4458887502001785,A,Low,Type1,False,89.0
CUST_00560,54.34662285344619,2.813336441646111,-5.582944340739822,2.143785864905899,B,Medium,Type1,False,95.0
CUST_00561,81.13101197968157,1.2343714157042285,-9.22140073348665,8.243363660346647,A,Low,Type1,True,59.0
CUST_00562,63.06687055147539,3.6903021741469035,-9.279623634171472,27.90039449263236,A,High,Type2,False,37.0
CUST_00563,45.10964701748238,2.6075176038695136,-6.495564557883453,10.106557533032698,C,Medium,Type1,True,25.0
CUST_00564,68.01820883245918,2.9962175077311857,7.335407090120004,4.028912997001271,A,High,Type1,False,16.0
CUST_00565,43.87886940467673,2.1351683813684184,-4.350425120459467,11.656968960166491,A,Low,Type2,True,38.0
CUST_00566,19.428131972332192,0.39064039524789174,9.009183411505916,4.6688355317326335,C,Low,Type1,False,43.0
CUST_00567,34.87870533623894,1.5750340483844092,1.6324458597838714,3.689163102493662,A,Low,Type1,False,87.0
CUST_00568,21.938121184612164,8.35585319003389,-1.2677162046246782,2.3294619816875555,A,Low,Type1,False,14.0
CUST_00569,44.72729773938037,5.541598776014865,1.6017766933890911,1.281679328261382,A,Medium,Type1,True,6.0
CUST_00570,50.276275687843274,0.08826689223517215,0.33396770452535485,5.00319292407488,A,Medium,Type1,True,89.0
CUST_00571,75.14655968412924,0.36020360230150983,5.175525075146503,8.654275617997248,B,Medium,Type2,False,23.0
CUST_00572,54.90391060646244,0.2825022803053705,-4.350078680542955,6.708506379362026,A,Medium,Type1,True,60.0
CUST_00573,46.71349206786704,2.589107708120774,-2.938992167993952,4.874575735526446,A,Low,Type1,True,12.0
CUST_00574,62.441083717752335,3.4051395613916924,7.881886050665013,2.8698332851982653,A,Low,Type1,True,13.0
CUST_00575,16.832970364881724,0.48035401670010575,8.929130263008108,13.57522162542607,A,High,Type1,True,98.0
CUST_00576,53.53421837162849,1.409843227679058,7.851164549729489,1.979547097792986,C,High,Type1,True,6.0
CUST_00577,61.562977908304504,3.6739701409556074,-1.611040120853728,16.055121798540583,A,Medium,Type1,False,63.0
CUST_00578,27.821206313302376,2.639527237294353,5.607310060137634,2.7122620216756657,A,Low,Type2,True,38.0
CUST_00579,67.15631064810394,1.56280828990759,-0.4732853339780245,3.4818534850525706,A,Low,Type1,True,50.0
CUST_00580,55.07744611241621,1.7848930091400645,-0.049202957077955745,1.7044028407952216,A,Low,Type1,True,52.0
CUST_00581,43.77068129148798,1.420019300136812,-5.906397818854321,4.4754094874433115,C,Low,Type1,False,40.0
CUST_00582,59.491727991594274,0.706357700003241,1.82260606517033,19.595745149830748,A,Low,Type2,False,8.0
CUST_00583,84.06039286706593,1.664919614936311,-6.277282044933042,12.374378542971302,A,Medium,Type1,True,61.0
CUST_00584,52.72799382587743,2.335187262193625,-3.368706018656125,19.656775971477128,A,Medium,Type1,True,8.0
CUST_00585,53.723308794505044,4.132228150214905,7.100604032398703,12.45525404996346,B,Low,Type1,True,97.0
CUST_00586,43.109586506896335,2.022804309749709,-5.858483815782895,2.4505933317706674,A,Low,Type2,True,34.0
CUST_00587,37.25233445802812,2.8636007591710517,-8.576834296531343,5.30797695909678,B,Medium,Type1,False,79.0
CUST_00588,62.455037248163684,0.3488773409782476,-8.619848147743674,3.386513313067872,A,Low,Type1,True,60.0
CUST_00589,37.15874261136699,1.238149037332752,8.815690410062157,27.954408186626367,B,Low,Type1,True,57.0
CUST_00590,51.073493558290885,0.018750864328912313,0.13840875923669316,2.2326994153707838,A,Low,Type1,True,99.0
CUST_00591,42.83513829852325,0.5665273347157338,-1.8117585636596338,18.059966433720092,A,Low,Type1,False,46.0
CUST_00592,57.18469738619588,2.5926273712225716,6.217571620158367,18.046538077238726,A,Low,Type1,True,22.0
CUST_00593,55.00493157930423,9.609670881772278,6.716518558210321,46.04504708300531,A,Low,Type1,True,87.0
CUST_00594,65.56309916386849,0.20889541942218554,-3.356179337687908,4.905286040242375,C,High,Type2,False,40.0
CUST_00595,42.349754017178796,1.0266385134428386,3.872361149475905,15.064216444501037,B,High,Type2,True,45.0
CUST_00596,45.95187597059943,3.2195856378034966,5.422456317037732,72.35986801633048,A,Medium,Type1,True,55.0
CUST_00597,35.31854426326539,0.4564017225231275,3.0930137373190902,3.9842867919643017,A,High,Type2,False,51.0
CUST_00598,43.33560109885833,1.6197438246952314,-6.968098503998013,1.5919501155339226,A,Low,Type1,True,86.0
CUST_00599,55.65950739567278,2.641547365136271,7.517661670341141,1.1274855384367206,B,Low,Type1,True,5.0
CUST_00600,61.35482924968028,1.9141496743295314,0.7818910547201732,15.070090664752243,A,Medium,Type1,True,95.0
CUST_00601,36.167520137335615,0.4165708012669001,-4.350551472599927,1.123950590574202,A,Low,Type1,True,13.0
CUST_00602,63.044088801584905,0.8782027410459814,-1.495436291246122,5.092052276608687,A,Medium,Type1,True,28.0
CUST_00603,70.33456788207427,3.063026749787975,-9.248578192021853,11.442256202894335,A,Medium,Type1,False,84.0
CUST_00604,56.20152354835551,1.615888670392353,-7.442663975551649,8.892209326616895,A,Medium,Type1,True,97.0
CUST_00605,78.151937188371,0.010486671668489952,5.310935010317216,11.30725849489439,A,Medium,Type1,True,80.0
CUST_00606,38.39316201344641,2.8625061336552475,-9.999767304892677,9.228438483352987,A,Medium,Type1,True,62.0
CUST_00607,31.330179450328746,0.07189975462310841,-1.6686834303541573,26.545647899094792,C,Low,Type1,True,93.0
CUST_00608,23.31919626643582,2.738746922706088,0.4502036217117684,2.851039370673575,A,Low,Type2,False,87.0
CUST_00609,72.44066467233775,0.45249813730374433,-8.907311599980554,3.7546867571678826,A,Low,Type1,True,24.0
CUST_00610,59.81548484531086,6.343673439119572,9.461563259446656,3.4121430514390263,A,High,Type1,True,98.0
CUST_00611,49.16622993634317,0.9175442825792067,-5.477493375006562,16.948711476691415,B,Medium,Type1,False,7.0
CUST_00612,54.1995293947973,0.7918166886067127,-3.916025607274383,18.181390816757197,A,High,Type1,True,38.0
CUST_00613,33.11766429052435,0.3224232166702378,-3.921149754899453,11.602554847297245,A,Low,Type2,True,37.0
CUST_00614,86.68627969425239,0.7294263726977145,-5.391666757653002,24.13091182364213,A,High,Type1,True,68.0
CUST_00615,51.93831772962841,4.185471224353278,-9.970523558273772,2.274952407999914,A,Low,Type1,False,98.0
CUST_00616,51.64092191907339,11.217492461418113,4.5868958817599275,39.143098037289285,A,Low,Type1,True,42.0
CUST_00617,60.88649935848038,0.9187115365375602,9.336909995985707,33.894020815704096,B,Low,Type1,False,86.0
CUST_00618,57.2151384760507,1.190628121020739,-5.514130334299098,15.419331235387446,B,Low,Type2,False,5.0
CUST_00619,53.35826036418697,2.5607787424898194,3.2609438360684493,43.89493373584583,A,Medium,Type1,True,64.0
CUST_00620,38.142883168320324,4.346551358926028,4.837926539174301,1.4096998259408042,A,Medium,Type1,False,50.0
CUST_00621,57.072025357039934,1.7981020573572335,6.968507581810496,4.373448654797254,C,Medium,Type1,False,87.0
CUST_00622,78.2303674471255,0.9936011989118629,-1.5474160597278175,3.5420177098934063,A,Low,Type1,False,15.0
CUST_00623,70.18130069232467,1.0641728863006745,-3.9413818871914152,15.202795474788013,B,Medium,Type1,False,95.0
CUST_00624,73.89779939959095,2.3789445375116887,-3.494097319539378,2.585345773174326,A,Medium,Type1,False,73.0
CUST_00625,42.33176485353222,0.00644690670446925,4.252426661970256,15.760316226118691,C,Low,Type1,True,53.0
CUST_00626,35.15592769612129,1.9330078377851705,6.335589330112722,29.094121515576294,B,High,Type1,False,25.0
CUST_00627,48.11319619850528,0.8785392234594991,-6.367720644867947,14.808523099067122,C,Low,Type2,False,89.0
CUST_00628,50.835873684330416,3.1616749762215917,-2.5811798368446954,9.813421834974228,A,Low,Type1,False,85.0
CUST_00629,66.41287277706422,0.19520501797971207,8.038803934983001,2.7514461855379664,A,Medium,Type1,True,9.0
CUST_00630,24.61303055427771,1.7744459787556734,6.133870393894785,3.1681538415695782,C,Medium,Type1,True,38.0
CUST_00631,72.9432547919092,1.3115983237872229,9.697168055249517,25.780513227822023,A,Medium,Type1,True,22.0
CUST_00632,47.629881521315156,2.0562639929492894,5.084965193641615,16.108530943187073,A,Low,Type1,True,87.0
CUST_00633,43.5967839507887,0.13410435702136372,-2.1360959794415546,7.106291231333576,B,Low,Type1,True,49.0
CUST_00634,34.81843437109749,1.7349239341762885,1.8127566798927557,4.865115489641002,B,Low,Type1,True,68.0
CUST_00635,25.17714992201346,1.6487206412057611,3.220285084946406,0.9745223035618334,C,Low,Type1,False,93.0
CUST_00636,62.34755875942872,1.644963786201368,-8.43088367365752,2.532349635186894,A,Low,Type2,True,15.0
CUST_00637,51.09976950782606,1.8500962654148234,0.8899391820773026,49.969813201676125,B,Medium,Type1,True,65.0
CUST_00638,30.650586503884192,2.256914115647508,4.1864165694521915,2.0534974836078494,B,Medium,Type1,True,54.0
CUST_00639,30.573818419045757,3.2693986202319856,-6.653573919978792,8.930566415113399,A,Low,Type1,False,30.0
CUST_00640,44.96322951064808,0.6289303722524986,5.612634348511143,20.235611002365747,A,Medium,Type2,True,93.0
CUST_00641,75.0353228793409,3.486503377622462,1.675455610282233,2.106604336603621,A,High,Type2,False,20.0
CUST_00642,46.10612972954593,1.379329232519219,9.044435713951891,8.888074858995337,A,Low,Type1,False,33.0
CUST_00643,27.45285570322841,0.16037837492673826,-9.151554035862166,18.876458006148024,C,Low,Type1,True,86.0
CUST_00644,46.313854038710836,0.12067005215011521,-4.693477248890661,7.481993909514534,A,Low,Type1,True,77.0
CUST_00645,45.90914645378494,0.8136470167205098,2.0310775859964814,130.1129677325321,B,Low,Type1,True,7.0
CUST_00646,9.546700355876425,3.0732763787940165,-4.0688017558813865,1.3929178799501847,C,High,Type2,True,8.0
CUST_00647,49.18557700223282,2.4598187680415684,4.288483281424844,21.30045704259244,A,Low,Type1,False,28.0
CUST_00648,46.53598204686983,3.1081479929471953,5.18010565043862,6.21644538948517,B,Medium,Type1,False,45.0
CUST_00649,60.44309547220128,1.4565916664303762,-7.9496807186705105,15.989306496612516,A,Medium,Type1,False,73.0
CUST_00650,77.73434142418017,1.1603478237958065,0.2770892841353536,11.48804755344954,B,Low,Type1,True,89.0
CUST_00651,66.89847544321637,0.3190527684537657,0.17781111182111786,3.5496315270037004,A,High,Type1,False,80.0
CUST_00652,45.96666964167754,0.7955676306647306,-2.614384595689179,9.290537345735869,C,Low,Type1,False,74.0
CUST_00653,33.40211136887494,1.1383908344384663,8.658497251393442,1.1526902389510814,A,Medium,Type1,True,11.0
CUST_00654,88.60039704874791,0.18554774320512346,6.550126397464425,13.5075326049198,A,Low,Type1,False,31.0
CUST_00655,50.888276510217324,0.498492443961226,3.9441876381927354,9.955831560691328,B,Medium,Type1,True,12.0
CUST_00656,50.20893937869419,1.8237275609175219,4.286532714699952,13.994440850401515,A,Low,Type1,True,95.0
CUST_00657,49.638123693349954,2.6610618138194018,-0.7656771237376176,21.287463366337516,A,Low,Type1,True,78.0
CUST_00658,52.971271411517826,12.810945761268286,8.419890421931516,10.67196105833197,A,Medium,Type1,True,51.0
CUST_00659,47.834593821140864,5.409511208808631,3.891908545065707,8.56847199544164,B,Medium,Type1,True,44.0
CUST_00660,41.39506989679646,2.057604619605745,4.579621233116329,3.061581655588711,A,Medium,Type2,False,96.0
CUST_00661,41.79711588139412,1.0937626198971955,7.233818075746903,3.6247279468698146,A,Medium,Type2,True,50.0
CUST_00662,49.50870094676002,2.022177591559709,-4.51856821315618,24.2092458515407,A,Low,Type2,True,17.0
CUST_00663,41.84862843299352,3.0803052694861854,6.141418077334059,31.072879772542688,A,Low,Type1,False,35.0
CUST_00664,39.30731325984253,0.25188892897206805,-6.09518794087016,5.823430748091544,A,Medium,Type1,False,1.0
CUST_00665,51.596453415378456,1.0549431023394578,-3.0931609551022436,7.736912817545447,A,Medium,Type1,True,29.0
CUST_00666,46.17534173868717,3.662693023676061,-3.2877909146031463,2.990335609268518,A,Medium,Type2,True,51.0
CUST_00667,72.55989482874033,0.9684743405698264,9.570509367782812,23.873208460973416,A,Low,Type2,True,64.0
CUST_00668,10.235452874104823,1.6966673924200901,7.1307444749585365,14.373939696101317,A,Medium,Type2,True,4.0
CUST_00669,66.37260277883692,1.772344565063478,4.023397231805195,51.481238301213004,B,Low,Type1,False,87.0
CUST_00670,68.69127788746444,0.40784947590070186,4.541135232307802,3.069998038949573,A,Low,Type2,True,28.0
CUST_00671,18.89914651387776,0.8995721890978609,1.241455888051421,5.063166615915159,A,Medium,Type1,True,16.0
CUST_00672,44.85968608879477,0.8144672081772699,8.94181334217038,9.313322691597534,A,Low,Type1,False,63.0
CUST_00673,44.428387010063126,0.05309191042933922,-0.0748249423527696,14.104438537273962,A,Low,Type1,True,76.0
CUST_00674,28.887324579232683,0.048978382541060635,-2.389645802602109,5.955602436157196,B,Low,Type1,True,53.0
CUST_00675,38.33274968613687,3.563979224278279,-6.73929326136818,3.0865035392745606,A,Medium,Type1,True,85.0
CUST_00676,33.34136231801257,0.6378524128600701,5.724113045221159,17.839364938910858,A,Medium,Type1,False,17.0
CUST_00677,76.28405665135435,1.4599491874370412,4.688878641511829,15.1975672020474,A,Low,Type1,True,40.0
CUST_00678,64.03517589721191,0.7097119801597861,-2.3128992295173028,2.9556715958553323,A,Low,Type1,True,13.0
CUST_00679,69.07332642491238,5.649592072317046,-9.496131720815413,28.65829130463659,A,Low,Type2,True,52.0
CUST_00680,60.82508096064853,0.6003104364011886,6.779946554360215,23.81221559257279,A,Low,Type1,True,58.0
CUST_00681,33.06422343174156,1.1230340328371808,-9.771640330918528,8.451099043642095,A,Low,Type1,False,96.0
CUST_00682,42.132196005803394,4.122892866231186,4.073995592581019,8.001250663319338,C,Low,Type2,True,37.0
CUST_00683,57.34061841841877,3.6894797419642567,9.40514219452114,12.859177658954428,A,High,Type2,True,79.0
CUST_00684,31.668082866620818,0.41183902538112394,-1.2467734370359302,3.1214477909270864,A,Low,Type1,False,76.0
CUST_00685,60.69497645258582,3.2454851544975876,-5.300531900080944,7.614326047626382,C,Low,Type1,True,61.0
CUST_00686,46.39511902762798,1.2256682929649099,4.097420200867635,0.858658883589985,B,Low,Type1,True,79.0
CUST_00687,44.377687886756036,1.3193043951075851,6.342562840311704,17.75124484372149,A,Low,Type1,True,34.0
CUST_00688,60.664399523052374,0.2865401137958053,0.9286063215569467,1.550390411431665,B,Medium,Type1,False,70.0
CUST_00689,56.6639496722906,0.16807128414664674,9.340705505122923,33.22889499002982,B,Low,Type2,True,17.0
CUST_00690,44.585507512713804,2.603460202902878,-8.966625566840777,5.3115298761859515,A,Low,Type1,True,20.0
CUST_00691,67.38994705046372,1.3721888291937,0.09591196609056318,5.979476474553204,A,High,Type2,True,73.0
CUST_00692,33.78405008600154,1.1484210082822626,4.369078946451001,3.9442786817439317,A,Low,Type2,True,59.0
CUST_00693,59.239034104163956,2.615027202630076,7.252809422983578,5.5398151073511555,C,Medium,Type2,True,69.0
CUST_00694,58.89651886952576,2.9007093979347705,-6.414887761844199,30.524552053529245,A,Medium,Type1,False,87.0
CUST_00695,45.35680341029015,0.34610886152079895,6.000069635273629,0.6139703410165026,A,High,Type2,True,33.0
CUST_00696,54.89199533363177,1.884372025833694,1.0541415143709045,26.495247733209204,B,Low,Type1,True,78.0
CUST_00697,31.233296354220457,0.29087039905574946,-2.068926360200736,10.360738116934032,A,Low,Type1,True,17.0
CUST_00698,63.860405288103514,2.783619775654699,-7.365699428418129,2.2099686991366654,A,Low,Type1,False,57.0
CUST_00699,47.22646795335516,2.139788201231888,7.30591517817825,2.5210805692835327,A,Low,Type1,True,83.0
CUST_00700,42.15915469221441,6.275265571920649,-6.854535836405693,39.50364820285735,A,Low,Type1,True,97.0
CUST_00701,65.73513838755333,0.14290181501706456,-3.8042428158180153,2.8705197761818595,B,Medium,Type1,True,1.0
CUST_00702,39.43484464185861,0.11749405364967493,-4.1990893607512625,2.3318209580490596,A,Medium,Type1,False,13.0
CUST_00703,28.873080554546604,0.6630925871897281,7.428280683817086,23.04190563741662,B,Low,Type1,False,27.0
CUST_00704,26.650562397141442,0.6068254627127664,3.45405988417796,10.366224493900596,A,Medium,Type1,True,70.0
CUST_00705,59.0901492701846,0.5673237925914545,5.933627943827446,2.8923647596323105,A,Low,Type1,False,59.0
CUST_00706,30.793559712555755,4.734344948432619,-4.99064202415002,9.176308278197954,C,Low,Type2,True,6.0
CUST_00707,76.32191272976547,0.5741543771272133,2.497481992139978,2.6491724715932867,A,Low,Type1,False,97.0
CUST_00708,18.771058881744167,0.6347703513083895,1.4349196628749734,22.216192134087482,A,Low,Type1,True,94.0
CUST_00709,75.44684552435058,2.849224507194322,6.656607535765421,21.356816545936702,A,High,Type1,True,99.0
CUST_00710,53.16526200803928,1.194728197730114,8.12174120962521,12.578716245680829,B,Medium,Type1,True,23.0
CUST_00711,48.549303321944116,2.9985727965169193,-9.756864570452263,10.608558290430304,A,Low,Type1,True,10.0
CUST_00712,41.826213697865754,0.13520087752385032,3.4803983811758528,42.999484397565155,A,Medium,Type1,True,51.0
CUST_00713,55.987041715281066,1.3371869842074735,-8.96328401760542,7.386738717874033,A,Low,Type2,False,19.0
CUST_00714,49.435479463627274,0.06838304987589966,0.9771733015471185,2.266248620969788,A,High,Type1,False,51.0
CUST_00715,66.54952823024783,0.12940390302126384,-4.247345419126436,11.582251842078525,B,Low,Type1,True,92.0
CUST_00716,51.7134147299306,4.738250236290968,-3.864468009557176,59.50420899950323,A,Low,Type1,True,87.0
CUST_00717,52.25452642192816,0.29989159809289007,-2.9408299309528685,2.678455993879511,A,Low,Type2,True,68.0
CUST_00718,44.54581681679216,1.5203725621244197,2.4258489809922033,5.147634214505205,A,Medium,Type1,True,84.0
CUST_00719,49.14581564418399,1.0589828438371227,-3.319000686624616,11.205962896528808,A,Medium,Type1,True,83.0
CUST_00720,54.61702653338089,0.8534081111890731,4.653981011805609,7.00129513337003,C,Low,Type1,True,42.0
CUST_00721,24.347474110150618,4.601839874017654,-1.9094522885226066,2.7668138392317485,A,Medium,Type1,False,91.0
CUST_00722,29.777218668414307,0.044130098710003056,-8.632935993800828,22.688492468367254,C,Low,Type1,True,57.0
CUST_00723,61.148961410340725,2.180036761665379,5.675196849682145,75.19169018698491,A,Low,Type1,True,98.0
CUST_00724,52.562981571919124,6.615109958936734,-4.28483350814588,8.990167310314863,A,Low,Type1,True,68.0
CUST_00725,47.24024995470981,1.642725720561704,-1.344662408014747,2.991969033414343,B,Low,Type1,True,38.0
CUST_00726,50.2765089959809,5.523612905838238,3.708877664438031,1.5699432542960303,A,Medium,Type1,True,62.0
CUST_00727,55.21372558042506,0.1073456765916481,-3.35087685702576,9.563712430385877,B,Low,Type1,True,7.0
CUST_00728,41.90360479535958,1.0852977045945922,-8.868286877065687,22.284187435026208,C,Low,Type1,True,71.0
CUST_00729,38.32542911896531,0.6026366931013775,-2.521579059743728,11.883700395005128,A,Low,Type1,False,50.0
CUST_00730,52.93767882646522,2.6247571261462808,8.888971653886067,7.371315315082262,A,Low,Type2,False,52.0
CUST_00731,35.32440833577452,7.958152357683365,2.8346879459711634,4.098939772558605,B,Low,Type2,True,26.0
CUST_00732,56.12379133571708,0.5928538951673028,3.4295829733441394,2.4789531826154287,A,Medium,Type1,True,26.0
CUST_00733,24.461245936432395,2.1236425196600632,2.6456430727527973,17.026165814689143,A,Medium,Type1,True,19.0
CUST_00734,65.43733455988465,0.4415368302685593,-6.020157220811264,18.426164189268444,A,Low,Type1,False,9.0
CUST_00735,57.08896223619564,1.6663374842959167,-1.6333227179543979,1.575023532300679,A,Medium,Type1,False,61.0
CUST_00736,53.840446014708135,1.2469903363446437,5.018795967266366,36.22824191936337,B,Low,Type1,True,20.0
CUST_00737,64.74036475918271,7.151482261816231,-7.972542048936817,13.119126727464103,A,Low,Type2,True,50.0
CUST_00738,74.98211666693865,1.8756788560754667,-4.442944478205755,29.951956415397234,A,Medium,Type1,True,80.0
CUST_00739,65.21555097527195,0.8600475535058212,-4.473617830682928,1.9306799595446826,A,High,Type1,True,81.0
CUST_00740,22.386886530025322,0.24229288715124034,-1.3596214481098805,1.8854675826288327,A,Low,Type1,False,22.0
CUST_00741,30.806345498964475,0.32797372744287256,9.607374818843702,6.366377905715648,A,Medium,Type1,True,13.0
CUST_00742,40.62772133456482,0.5106025502817646,-8.649949066323561,12.216462494040508,B,Low,Type1,True,12.0
CUST_00743,50.3913657531625,0.5779435711227396,0.37401988761190097,44.538804611334974,A,Low,Type1,False,10.0
CUST_00744,57.76488530703685,3.802470988526221,-6.412706359755791,14.970459816354095,B,Low,Type1,True,65.0
CUST_00745,39.11384280269802,1.647526970233589,9.413530908194883,5.796873515653556,B,Low,Type2,False,96.0
CUST_00746,52.80150146715617,1.482117289570887,-7.733929905450716,2.64753969649081,A,Medium,Type1,False,30.0
CUST_00747,38.66925601470016,0.2438130126825958,-1.927979952768176,25.279671449110687,A,Low,Type2,False,8.0
